Experiment	sample_id	study	project	reference_condition	condition	rep_id	Strain Description	Strain	Culture Type	Evolved Sample	Base Media	Temperature (C)	pH	Carbon Source (g/L)	Nitrogen Source (g/L)	Electron Acceptor	Trace Element Mixture	Supplement	Antibiotic for selection	Growth_Phase	Growth Rate (1/hr)	Isolate Type	Additional Details	Sequencing Machine	LibraryLayout	Platform	Biological Replicates	doi	GEO	SRX	Run	R1	R2	contact	creator	passed_fastqc	passed_pct_reads_mapped	passed_reads_mapped_to_CDS	passed_global_correlation	full_name	passed_similar_replicates	passed_number_replicates	run_date	n_replicates	PxK_sample_type	deleted_genes	mutated_genes	overexpressed_genes
RPO_wt_M9_glucose_with_octanoic_acid_R1	wt_M9_glucose_with_octanoic_acid_R1	RPO	RPO	wt	wt_octanoic	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	12 mM octanoic acid			0.549			MiSeq	PAIRED	ILLUMINA	2	10.1128/msystems.00305-24	GSE227624	SRX19702573		s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_OctanoicA_R1_S49_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_OctanoicA_R1_S49_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf								3/17/2023	2	WT			
RPO_wt_M9_glucose_with_octanoic_acid_R2	wt_M9_glucose_with_octanoic_acid_R2	RPO	RPO	wt	wt_octanoic	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	12 mM octanoic acid			0.549			MiSeq	PAIRED	ILLUMINA	2	10.1128/msystems.00305-24	GSE227624	SRX19702574		s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_OctanoicA_R2_S50_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_BOP27_M9_OctanoicA_R2_S50_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf								3/17/2023	2	WT			
RPO_rpoC_H419P_M9_glucose_with_octanoic_acid_R1	rpoC_H419P_M9_glucose_with_octanoic_acid_R1	RPO	RPO	wt	rpoC_H419P_octanoic	1	Escherichia coli K-12 MG1655, rpoC_H419P	MG1655	Batch	No	M9	37	7	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	12 mM octanoic acid			0.66			MiSeq	PAIRED	ILLUMINA	2	10.1128/msystems.00305-24	GSE227624	SRX19702575		s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_H419P_rpoC_M9_OctanoicA_R1_S51_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_H419P_rpoC_M9_OctanoicA_R1_S51_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf								3/17/2023	2	genetic_perturbation		rpoC	
RPO_rpoC_H419P_M9_glucose_with_octanoic_acid_R2	rpoC_H419P_M9_glucose_with_octanoic_acid_R2	RPO	RPO	wt	rpoC_H419P_octanoic	2	Escherichia coli K-12 MG1655, rpoC_H419P	MG1655	Batch	No	M9	37	7	glucose(4)	NH4Cl(1)	O2	sauer trace element mixture	12 mM octanoic acid			0.66			MiSeq	PAIRED	ILLUMINA	2	10.1128/msystems.00305-24	GSE227624	SRX19702576		s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_H419P_rpoC_M9_OctanoicA_R2_S52_L002_R1_001.fastq.gz	s3://sbrg-sequencing-files/2022-06-07-IGM-NovaSeq/RPO_HRS_H419P_rpoC_M9_OctanoicA_R2_S52_L002_R2_001.fastq.gz	Richard Szubin	Chris Dalldorf								3/17/2023	2	genetic_perturbation		rpoC	
ROS TALE_pitA_1_0__0pq__1	pitA_1_0__0pq__1	pitA	ROS TALE	pitA_1_0__0pq_mut	pitA_1_0__0pq_mut	1	GMOS_pitA_fs	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_0PQ_R1_S48_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_0PQ_R1_S48_L001_R2_001.fastq.gz										8/16/2021		ALE			
ROS TALE_pitA_1_0__0pq__2	pitA_1_0__0pq__2	pitA	ROS TALE	pitA_1_0__0pq_mut	pitA_1_0__0pq_mut	2	GMOS_pitA_fs	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_0PQ_R2_S49_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_0PQ_R2_S49_L001_R2_001.fastq.gz										8/16/2021		ALE			
ROS TALE_pitA_1_0__250pq__1	pitA_1_0__250pq__1	pitA	ROS TALE	pitA_1_0__0pq_mut	pitA_1_0__250pq_mut	1	GMOS_pitA_fs	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_250PQ_R1_S52_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_250PQ_R1_S52_L001_R2_001.fastq.gz										8/16/2021		ALE			
ROS TALE_pitA_1_0__250pq__2	pitA_1_0__250pq__2	pitA	ROS TALE	pitA_1_0__0pq_mut	pitA_1_0__250pq_mut	2	GMOS_pitA_fs	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_250PQ_R2_S53_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_250PQ_R2_S53_L001_R2_001.fastq.gz										8/16/2021		ALE			
ROS TALE_pitA_1_0__750pq__1	pitA_1_0__750pq__1	pitA	ROS TALE	pitA_1_0__0pq_mut	pitA_1_0__750pq_mut	1	GMOS_pitA_fs	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)				Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_750PQ_R1_S54_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_750PQ_R1_S54_L001_R2_001.fastq.gz										8/16/2021		ALE			
ROS TALE_pitA_1_0__750pq__2	pitA_1_0__750pq__2	pitA	ROS TALE	pitA_1_0__0pq_mut	pitA_1_0__750pq_mut	2	GMOS_pitA_fs	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)				Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_750PQ_R2_S55_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_750PQ_R2_S55_L001_R2_001.fastq.gz										8/16/2021		ALE			
ROS TALE_pitA_1_0_pitA_no_mut__0pq__1	pitA_1_0_pitA_no_mut__0pq__1	pitA	ROS TALE	pitA_1_0__0pq	pitA_1_0__0pq	1	GMOS_pitA_fs_removed	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_pitA_T_removed_0PQ_R1_S50_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_pitA_T_removed_0PQ_R1_S50_L001_R2_001.fastq.gz										8/16/2021		ALE_and_genetic_perturbation			
ROS TALE_pitA_1_0_pitA_no_mut__0pq__2	pitA_1_0_pitA_no_mut__0pq__2	pitA	ROS TALE	pitA_1_0__0pq	pitA_1_0__0pq	2	GMOS_pitA_fs_removed	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_pitA_T_removed_0PQ_R2_S51_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_pitA_T_removed_0PQ_R2_S51_L001_R2_001.fastq.gz										8/16/2021		ALE_and_genetic_perturbation			
ROS TALE_pitA_1_0_pitA_no_mut__250pq__1	pitA_1_0_pitA_no_mut__250pq__1	pitA	ROS TALE	pitA_1_0__0pq	pitA_1_0__250pq	1	GMOS_pitA_fs_removed	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_pitA_T_removed_250PQ_R1_S56_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_pitA_T_removed_250PQ_R1_S56_L001_R2_001.fastq.gz										8/16/2021		ALE_and_genetic_perturbation			
ROS TALE_pitA_1_0_pitA_no_mut__250pq__2	pitA_1_0_pitA_no_mut__250pq__2	pitA	ROS TALE	pitA_1_0__0pq	pitA_1_0__250pq	2	GMOS_pitA_fs_removed	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_pitA_T_removed_250PQ_R2_S57_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_pitA_T_removed_250PQ_R2_S57_L001_R2_001.fastq.gz										8/16/2021		ALE_and_genetic_perturbation			
ROS TALE_pitA_1_0_pitA_no_mut__750pq__1	pitA_1_0_pitA_no_mut__750pq__1	pitA	ROS TALE	pitA_1_0__0pq	pitA_1_0__750pq	1	GMOS_pitA_fs_removed	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)				Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_pitA_T_removed_750PQ_R1_S58_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_pitA_T_removed_750PQ_R1_S58_L001_R2_001.fastq.gz										8/16/2021		ALE_and_genetic_perturbation			
ROS TALE_pitA_1_0_pitA_no_mut__750pq__2	pitA_1_0_pitA_no_mut__750pq__2	pitA	ROS TALE	pitA_1_0__0pq	pitA_1_0__750pq	2	GMOS_pitA_fs_removed	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (750uM)				Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_pitA_T_removed_750PQ_R2_S59_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_16.32.1_pitA_T_removed_750PQ_R2_S59_L001_R2_001.fastq.gz										8/16/2021		ALE_and_genetic_perturbation			
ROS TALE_pitA_0_0__0pq__1	pitA_0_0__0pq__1	pitA	ROS TALE	pitA_0_0__0pq	pitA_0_0__0pq	1	GMOS	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000_0PQ_R1_S44_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000_0PQ_R1_S44_L001_R2_001.fastq.gz										8/16/2021		ALE			
ROS TALE_pitA_0_0__0pq__2	pitA_0_0__0pq__2	pitA	ROS TALE	pitA_0_0__0pq	pitA_0_0__0pq	2	GMOS	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000_0PQ_R2_S45_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000_0PQ_R2_S45_L001_R2_001.fastq.gz										8/16/2021		ALE			
ROS TALE_pitA_0_0__250pq__1	pitA_0_0__250pq__1	pitA	ROS TALE	pitA_0_0__0pq	pitA_0_0__250pq	1	GMOS	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000_250PQ_R1_S40_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000_250PQ_R1_S40_L001_R2_001.fastq.gz										8/16/2021		ALE			
ROS TALE_pitA_0_0__250pq__2	pitA_0_0__250pq__2	pitA	ROS TALE	pitA_0_0__0pq	pitA_0_0__250pq	2	GMOS	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000_250PQ_R2_S41_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000_250PQ_R2_S41_L001_R2_001.fastq.gz										8/16/2021		ALE			
ROS TALE_pitA_0_0_pitA_mut__0pq__1	pitA_0_0_pitA_mut__0pq__1	pitA	ROS TALE	pitA_0_0__0pq_mut	pitA_0_0__0pq_mut	1	GMOS_pitA_fs	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000__pitA_mutant_T_0PQ_R1_S46_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000__pitA_mutant_T_0PQ_R1_S46_L001_R2_001.fastq.gz										8/16/2021		ALE_and_genetic_perturbation		pitA	
ROS TALE_pitA_0_0_pitA_mut__0pq__2	pitA_0_0_pitA_mut__0pq__2	pitA	ROS TALE	pitA_0_0__0pq_mut	pitA_0_0__0pq_mut	2	GMOS_pitA_fs	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2						Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000__pitA_mutant_T_0PQ_R2_S47_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000__pitA_mutant_T_0PQ_R2_S47_L001_R2_001.fastq.gz										8/16/2021		ALE_and_genetic_perturbation		pitA	
ROS TALE_pitA_0_0_pitA_mut__250pq__1	pitA_0_0_pitA_mut__250pq__1	pitA	ROS TALE	pitA_0_0__0pq_mut	pitA_0_0__250pq_mut	1	GMOS_pitA_fs	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000__pitA_mutant_T_250PQ_R1_S42_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000__pitA_mutant_T_250PQ_R1_S42_L001_R2_001.fastq.gz										8/16/2021		ALE_and_genetic_perturbation		pitA	
ROS TALE_pitA_0_0_pitA_mut__250pq__2	pitA_0_0_pitA_mut__250pq__2	pitA	ROS TALE	pitA_0_0__0pq_mut	pitA_0_0__250pq_mut	2	GMOS_pitA_fs	GMOS	Batch	Yes	M9	37	7	glucose(4)	NH4Cl(1)	O2		paraquat (250uM)				Clonal			PAIRED	ILLUMINA	2	doi.org/10.1101/749887				s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000__pitA_mutant_T_250PQ_R2_S43_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/2021-08-20-IGM-NovaSeq/oli_HRS_BOP1000__pitA_mutant_T_250PQ_R2_S43_L001_R2_001.fastq.gz										8/16/2021		ALE_and_genetic_perturbation		pitA	
SNPv1_C_L-Arabinose_1	C_L-Arabinose_1	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	L-Arabinose_NH4Cl	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	L-Arabinose(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.695			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/41id41_S41_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/41id41_S41_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_L-Arabinose_2	C_L-Arabinose_2	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	L-Arabinose_NH4Cl	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	L-Arabinose(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.695			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/42id42_S42_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/42id42_S42_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_L-Fucose_1	C_L-Fucose_1	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	L-Fucose_NH4Cl	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	L-Fucose(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.494			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/11id11_S11_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/11id11_S11_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_L-Fucose_2	C_L-Fucose_2	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	L-Fucose_NH4Cl	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	L-Fucose(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.494			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/12id12_S12_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/12id12_S12_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_D-Glucuronic_acid_1	C_D-Glucuronic_acid_1	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	D-Glucuronic_acid_NH4Cl	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	D-Glucuronic_acid(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.467			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL036_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL036_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_D-Glucuronic_acid_2	C_D-Glucuronic_acid_2	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	D-Glucuronic_acid_NH4Cl	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	D-Glucuronic_acid(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.467			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL037_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL037_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_D-Gluconic_acid_1	C_D-Gluconic_acid_1	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	D-Gluconic_acid_NH4Cl	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	D-Gluconic_acid(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.624			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL060_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL060_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_D-Gluconic_acid_2	C_D-Gluconic_acid_2	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	D-Gluconic_acid_NH4Cl	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	D-Gluconic_acid(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.624			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL061_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL061_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_D-Mannitol_1	C_D-Mannitol_1	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	D-Mannitol_NH4Cl	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	D-Mannitol(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.637			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL062_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL062_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_D-Mannitol_2	C_D-Mannitol_2	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	D-Mannitol_NH4Cl	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	D-Mannitol(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.637			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL063_R1.fastq.gz	s3://sbrg-sequencing-files/2024-04-23-SBP-AVITI/PAL063_R2.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_D-Glucose-6-Phosphate_1	C_D-Glucose-6-Phosphate_1	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	D-Glucose-6-Phosphate_NH4Cl	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	D-Glucose-6-Phosphate(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.858			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/45id45_S45_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/45id45_S45_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_D-Glucose-6-Phosphate_2	C_D-Glucose-6-Phosphate_2	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	D-Glucose-6-Phosphate_NH4Cl	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	D-Glucose-6-Phosphate(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.858			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/46id46_S46_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/46id46_S46_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_DL-Malic_acid_1	C_DL-Malic_acid_1	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	DL-Malic_acid_NH4Cl	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	DL-Malic_acid(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.345			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/47id47_S47_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/47id47_S47_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_DL-Malic_acid_2	C_DL-Malic_acid_2	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	DL-Malic_acid_NH4Cl	2	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	DL-Malic_acid(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.345			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/48id48_S48_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-20-TSRI AVITI/48id48_S48_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
SNPv1_C_L-Rhamnose_1	C_L-Rhamnose_1	single_nutrient_perturbation	SNPv1	D-Glucose_NH4Cl	L-Rhamnose_NH4Cl	1	Escherichia coli K-12 MG1655	MG1655	Batch	No	M9	37	7	L-Rhamnose(5)	NH4Cl(1)	O2	Sauer trace element mixture				0.381			AVITI	PAIRED	Element Biosciences	2					s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-TSRI AVITI/5_S5_L001_R1_001.fastq.gz	s3://sbrg-sequencing-files/TSRI AVITI Runs/2024-03-18-TSRI AVITI/5_S5_L001_R2_001.fastq.gz	Jongoh Shin	Jaemin Sung								07/19/2024		WT			
